id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
pbySWu4i/,pbySWu4i35,35,44,Christian Eriksen (Tottenham Hotspur) wins a free kick in the defensive half.,8,NA,2,Tottenham,Watford,christian eriksen,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
pbySWu4i/,pbySWu4i36,36,44,Foul by Jose Holebas (Watford).,3,NA,1,Watford,Tottenham,jose holebas,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i37,37,44,Jose Holebas (Watford) is shown the yellow card for a bad foul.,4,NA,1,Watford,Tottenham,jose holebas,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i41,41,46,"Goal!  Watford 0, Tottenham Hotspur 4. Dele Alli (Tottenham Hotspur) left footed shot from the left side of the six yard box to the bottom left corner. Assisted by Harry Kane.",1,12,2,Tottenham,Watford,dele alli,harry kane,NA,NA,3,1,1,10,2,1,1,0
pbySWu4i/,pbySWu4i42,42,48,Foul by Dele Alli (Tottenham Hotspur).,3,NA,2,Tottenham,Watford,dele alli,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i43,43,48,Nordin Amrabat (Watford) wins a free kick in the defensive half.,8,NA,1,Watford,Tottenham,nordin amrabat,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
pbySWu4i/,pbySWu4i44,44,52,Attempt missed. Son Heung-Min (Tottenham Hotspur) left footed shot from the left side of the box misses to the left. Assisted by Harry Kane.,1,12,2,Tottenham,Watford,son heungmin,harry kane,NA,NA,8,2,0,9,2,1,1,0
pbySWu4i/,pbySWu4i45,45,52,Attempt missed. Odion Ighalo (Watford) right footed shot from the left side of the box is high and wide to the right. Assisted by Troy Deeney with a headed pass.,1,12,1,Watford,Tottenham,odion ighalo,troy deeney,NA,NA,6,2,0,9,1,3,1,0
pbySWu4i/,pbySWu4i46,46,55,Danny Rose (Tottenham Hotspur) wins a free kick in the attacking half.,8,NA,2,Tottenham,Watford,danny rose,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
pbySWu4i/,pbySWu4i47,47,55,Foul by Etienne Capoue (Watford).,3,NA,1,Watford,Tottenham,etienne capoue,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i48,48,56,Attempt saved. Harry Kane (Tottenham Hotspur) right footed shot from outside the box is saved in the bottom right corner.,1,NA,2,Tottenham,Watford,harry kane,NA,NA,NA,4,1,0,15,1,0,1,0
pbySWu4i/,pbySWu4i49,49,56,"Corner,  Tottenham Hotspur. Conceded by Heurelho Gomes.",2,NA,2,Tottenham,Watford,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i50,50,59,"Offside, Watford. Sebastian Prodl tries a through ball, but Troy Deeney is caught offside.",9,13,1,Watford,Tottenham,troy deeney,sebastian prodl,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i51,51,61,"Substitution, Tottenham Hotspur. Harry Winks replaces Dele Alli.",7,NA,2,Tottenham,Watford,NA,NA,harry winks,dele alli,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i52,52,62,Foul by Sebastian Prodl (Watford).,3,NA,1,Watford,Tottenham,sebastian prodl,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i53,53,62,Son Heung-Min (Tottenham Hotspur) wins a free kick in the defensive half.,8,NA,2,Tottenham,Watford,son heungmin,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
pbySWu4i/,pbySWu4i54,54,63,Sebastian Prodl (Watford) is shown the yellow card for a bad foul.,4,NA,1,Watford,Tottenham,sebastian prodl,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i55,55,65,"Offside, Tottenham Hotspur. Kieran Trippier tries a through ball, but Son Heung-Min is caught offside.",9,13,2,Tottenham,Watford,son heungmin,kieran trippier,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i58,58,67,"Offside, Watford. Younes Kaboul tries a through ball, but Odion Ighalo is caught offside.",9,13,1,Watford,Tottenham,odion ighalo,younes kaboul,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i59,59,68,"Substitution, Watford. Brandon Mason replaces Jose Holebas.",7,NA,1,Watford,Tottenham,NA,NA,brandon mason,jose holebas,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i60,60,68,"Substitution, Tottenham Hotspur. Ben Davies replaces Danny Rose.",7,NA,2,Tottenham,Watford,NA,NA,ben davies,danny rose,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i61,61,71,Foul by Craig Cathcart (Watford).,3,NA,1,Watford,Tottenham,craig cathcart,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i62,62,71,Son Heung-Min (Tottenham Hotspur) wins a free kick on the left wing.,8,NA,2,Tottenham,Watford,son heungmin,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
pbySWu4i/,pbySWu4i65,65,75,"Substitution, Watford. Jerome Sinclair replaces Nordin Amrabat because of an injury.",7,NA,1,Watford,Tottenham,NA,NA,jerome sinclair,nordin amrabat,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i66,66,75,Foul by Eric Dier (Tottenham Hotspur).,3,NA,2,Tottenham,Watford,eric dier,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i67,67,75,Troy Deeney (Watford) wins a free kick in the attacking half.,8,NA,1,Watford,Tottenham,troy deeney,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
pbySWu4i/,pbySWu4i68,68,77,Attempt missed. Son Heung-Min (Tottenham Hotspur) right footed shot from the right side of the box is too high. Assisted by Christian Eriksen.,1,12,2,Tottenham,Watford,son heungmin,christian eriksen,NA,NA,10,2,0,11,1,1,1,0
pbySWu4i/,pbySWu4i69,69,77,"Substitution, Tottenham Hotspur. Vincent Janssen replaces Harry Kane.",7,NA,2,Tottenham,Watford,NA,NA,vincent janssen,harry kane,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i70,70,78,Eric Dier (Tottenham Hotspur) wins a free kick in the defensive half.,8,NA,2,Tottenham,Watford,eric dier,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
pbySWu4i/,pbySWu4i71,71,78,Foul by Brandon Mason (Watford).,3,NA,1,Watford,Tottenham,brandon mason,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i72,72,79,Attempt missed. Christian Eriksen (Tottenham Hotspur) left footed shot from outside the box misses to the left.,1,NA,2,Tottenham,Watford,christian eriksen,NA,NA,NA,8,2,0,15,2,0,1,0
pbySWu4i/,pbySWu4i73,73,79,"Substitution, Watford. Christian Kabasele replaces Etienne Capoue.",7,NA,1,Watford,Tottenham,NA,NA,christian kabasele,etienne capoue,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i74,74,82,Foul by Craig Cathcart (Watford).,3,NA,1,Watford,Tottenham,craig cathcart,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i75,75,82,Vincent Janssen (Tottenham Hotspur) wins a free kick on the left wing.,8,NA,2,Tottenham,Watford,vincent janssen,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
pbySWu4i/,pbySWu4i76,76,83,Craig Cathcart (Watford) is shown the yellow card for a bad foul.,4,NA,1,Watford,Tottenham,craig cathcart,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i77,77,83,Attempt missed. Eric Dier (Tottenham Hotspur) left footed shot from outside the box is too high following a set piece situation.,1,NA,2,Tottenham,Watford,eric dier,NA,NA,NA,10,2,0,15,2,0,2,0
pbySWu4i/,pbySWu4i78,78,84,Foul by Harry Winks (Tottenham Hotspur).,3,NA,2,Tottenham,Watford,harry winks,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i79,79,84,Jerome Sinclair (Watford) wins a free kick in the attacking half.,8,NA,1,Watford,Tottenham,jerome sinclair,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
pbySWu4i/,pbySWu4i80,80,85,Foul by Jerome Sinclair (Watford).,3,NA,1,Watford,Tottenham,jerome sinclair,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i81,81,85,Hugo Lloris (Tottenham Hotspur) wins a free kick in the defensive half.,8,NA,2,Tottenham,Watford,hugo lloris,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
pbySWu4i/,pbySWu4i82,82,87,"Offside, Tottenham Hotspur. Eric Dier tries a through ball, but Vincent Janssen is caught offside.",9,13,2,Tottenham,Watford,vincent janssen,eric dier,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i83,83,91,Foul by Eric Dier (Tottenham Hotspur).,3,NA,2,Tottenham,Watford,eric dier,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
pbySWu4i/,pbySWu4i84,84,91,Jerome Sinclair (Watford) wins a free kick on the left wing.,8,NA,1,Watford,Tottenham,jerome sinclair,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
pbySWu4i/,pbySWu4i85,85,91,Attempt saved. Younes Kaboul (Watford) right footed shot from the right side of the six yard box is saved in the bottom right corner.,1,NA,1,Watford,Tottenham,younes kaboul,NA,NA,NA,4,1,0,12,1,0,1,0
pbySWu4i/,pbySWu4i86,86,91,"Goal!  Watford 1, Tottenham Hotspur 4. Younes Kaboul (Watford) right footed shot from the right side of the six yard box to the bottom left corner following a set piece situation.",1,NA,1,Watford,Tottenham,younes kaboul,NA,NA,NA,3,1,1,12,1,0,2,0
pbySWu4i/,pbySWu4i87,87,93,Attempt blocked. Abdoulaye Doucoure (Watford) right footed shot from outside the box is blocked. Assisted by Jerome Sinclair.,1,12,1,Watford,Tottenham,abdoulaye doucoure,jerome sinclair,NA,NA,2,3,0,15,1,1,1,0
AcnAL6Uu/,AcnAL6Uu3,3,1,Foul by Tom Davies (Everton).,3,NA,1,Everton,Southampton,tom davies,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu4,4,1,James Ward-Prowse (Southampton) wins a free kick in the attacking half.,8,NA,2,Southampton,Everton,james wardprowse,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu5,5,5,Attempt saved. Ross Barkley (Everton) right footed shot from outside the box is saved in the bottom right corner.,1,NA,1,Everton,Southampton,ross barkley,NA,NA,NA,4,1,0,15,1,0,1,0
AcnAL6Uu/,AcnAL6Uu6,6,6,"Substitution, Southampton. Jack Stephens replaces Cedric Soares because of an injury.",7,NA,2,Southampton,Everton,NA,NA,jack stephens,cedric soares,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu7,7,7,"Corner,  Everton. Conceded by Jose Fonte.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu12,12,12,"Substitution, Everton. Kevin Mirallas replaces Dominic Calvert-Lewin because of an injury.",7,NA,1,Everton,Southampton,NA,NA,kevin mirallas,dominic calvertlewin,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu13,13,13,"Attempt missed. Nathan Redmond (Southampton) header from a difficult angle on the left is close, but misses the top left corner.",1,NA,2,Southampton,Everton,nathan redmond,NA,NA,NA,12,2,0,7,3,0,1,0
AcnAL6Uu/,AcnAL6Uu14,14,14,Aaron Lennon (Everton) wins a free kick on the right wing.,8,NA,1,Everton,Southampton,aaron lennon,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu15,15,14,Foul by James Ward-Prowse (Southampton).,3,NA,2,Southampton,Everton,james wardprowse,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu16,16,15,Attempt blocked. Kevin Mirallas (Everton) right footed shot from outside the box is blocked. Assisted by Leighton Baines.,1,12,1,Everton,Southampton,kevin mirallas,leighton baines,NA,NA,2,3,0,15,1,1,1,0
AcnAL6Uu/,AcnAL6Uu17,17,16,Attempt blocked. Dusan Tadic (Southampton) left footed shot from outside the box is blocked.,1,NA,2,Southampton,Everton,dusan tadic,NA,NA,NA,2,3,0,15,2,0,1,0
AcnAL6Uu/,AcnAL6Uu18,18,16,"Corner,  Southampton. Conceded by Ashley Williams.",2,NA,2,Southampton,Everton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu19,19,17,Attempt missed. Oriol Romeu (Southampton) header from the centre of the box misses to the left. Assisted by James Ward-Prowse with a cross following a corner.,1,12,2,Southampton,Everton,oriol romeu,james wardprowse,NA,NA,8,2,0,3,3,2,3,0
AcnAL6Uu/,AcnAL6Uu20,20,17,"Corner,  Southampton. Conceded by Seamus Coleman.",2,NA,2,Southampton,Everton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu21,21,17,Attempt saved. Romelu Lukaku (Everton) right footed shot from the right side of the box is saved in the centre of the goal. Assisted by Ross Barkley.,1,12,1,Everton,Southampton,romelu lukaku,ross barkley,NA,NA,5,1,0,11,1,1,1,0
AcnAL6Uu/,AcnAL6Uu22,22,19,Dusan Tadic (Southampton) wins a free kick in the defensive half.,8,NA,2,Southampton,Everton,dusan tadic,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu23,23,19,Foul by Leighton Baines (Everton).,3,NA,1,Everton,Southampton,leighton baines,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu24,24,19,Attempt saved. Nathan Redmond (Southampton) right footed shot from outside the box is saved in the bottom left corner. Assisted by James Ward-Prowse.,1,12,2,Southampton,Everton,nathan redmond,james wardprowse,NA,NA,3,1,0,15,1,1,1,0
AcnAL6Uu/,AcnAL6Uu25,25,25,"Corner,  Everton. Conceded by Nathan Redmond.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu26,26,25,Attempt blocked. Seamus Coleman (Everton) right footed shot from outside the box is blocked.,1,NA,1,Everton,Southampton,seamus coleman,NA,NA,NA,2,3,0,15,1,0,1,0
AcnAL6Uu/,AcnAL6Uu27,27,25,"Corner,  Everton. Conceded by Jordy Clasie.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu28,28,26,"Offside, Southampton. James Ward-Prowse tries a through ball, but Jay Rodriguez is caught offside.",9,13,2,Southampton,Everton,jay rodriguez,james wardprowse,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu29,29,27,Foul by Dusan Tadic (Southampton).,3,NA,2,Southampton,Everton,dusan tadic,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu30,30,27,Leighton Baines (Everton) wins a free kick in the defensive half.,8,NA,1,Everton,Southampton,leighton baines,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu31,31,27,Attempt blocked. Kevin Mirallas (Everton) right footed shot from outside the box is blocked. Assisted by Romelu Lukaku.,1,12,1,Everton,Southampton,kevin mirallas,romelu lukaku,NA,NA,2,3,0,15,1,1,1,0
AcnAL6Uu/,AcnAL6Uu32,32,27,"Corner,  Everton. Conceded by Fraser Forster.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu33,33,28,Attempt blocked. Tom Davies (Everton) left footed shot from the right side of the box is blocked. Assisted by Aaron Lennon.,1,12,1,Everton,Southampton,tom davies,aaron lennon,NA,NA,2,3,0,11,2,1,1,0
AcnAL6Uu/,AcnAL6Uu34,34,30,Foul by James Ward-Prowse (Southampton).,3,NA,2,Southampton,Everton,james wardprowse,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu35,35,30,Tom Davies (Everton) wins a free kick in the attacking half.,8,NA,1,Everton,Southampton,tom davies,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu36,36,34,"Offside, Southampton. Fraser Forster tries a through ball, but Jay Rodriguez is caught offside.",9,13,2,Southampton,Everton,jay rodriguez,fraser forster,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu37,37,35,"Corner,  Everton. Conceded by Nathan Redmond.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu38,38,35,Attempt blocked. Aaron Lennon (Everton) right footed shot from the centre of the box is blocked.,1,NA,1,Everton,Southampton,aaron lennon,NA,NA,NA,2,3,0,3,1,0,1,0
AcnAL6Uu/,AcnAL6Uu39,39,35,Foul by Jordy Clasie (Southampton).,3,NA,2,Southampton,Everton,jordy clasie,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu40,40,35,Ross Barkley (Everton) wins a free kick on the right wing.,8,NA,1,Everton,Southampton,ross barkley,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu41,41,36,"Corner,  Everton. Conceded by Jack Stephens.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu42,42,38,"Corner,  Southampton. Conceded by Seamus Coleman.",2,NA,2,Southampton,Everton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu43,43,39,Attempt blocked. Jordy Clasie (Southampton) right footed shot from outside the box is blocked.,1,NA,2,Southampton,Everton,jordy clasie,NA,NA,NA,2,3,0,15,1,0,1,0
AcnAL6Uu/,AcnAL6Uu44,44,39,Attempt missed. Jay Rodriguez (Southampton) left footed shot from the centre of the box is too high. Assisted by James Ward-Prowse.,1,12,2,Southampton,Everton,jay rodriguez,james wardprowse,NA,NA,10,2,0,3,2,1,1,0
AcnAL6Uu/,AcnAL6Uu45,45,40,Foul by James Ward-Prowse (Southampton).,3,NA,2,Southampton,Everton,james wardprowse,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu46,46,40,Tom Davies (Everton) wins a free kick in the attacking half.,8,NA,1,Everton,Southampton,tom davies,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu47,47,40,James Ward-Prowse (Southampton) is shown the yellow card for a bad foul.,4,NA,2,Southampton,Everton,james wardprowse,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu48,48,42,Attempt missed. Kevin Mirallas (Everton) left footed shot from the left side of the box is just a bit too high. Assisted by Ross Barkley.,1,12,1,Everton,Southampton,kevin mirallas,ross barkley,NA,NA,1,2,0,9,2,1,1,0
AcnAL6Uu/,AcnAL6Uu49,49,45,Foul by Idrissa Gueye (Everton).,3,NA,1,Everton,Southampton,idrissa gueye,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu50,50,45,James Ward-Prowse (Southampton) wins a free kick on the left wing.,8,NA,2,Southampton,Everton,james wardprowse,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu51,51,45,"Offside, Everton. Aaron Lennon tries a through ball, but Romelu Lukaku is caught offside.",9,13,1,Everton,Southampton,romelu lukaku,aaron lennon,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu52,52,45,Attempt missed. Nathan Redmond (Southampton) header from the centre of the box misses to the right. Assisted by Sam McQueen with a cross.,1,12,2,Southampton,Everton,nathan redmond,sam mcqueen,NA,NA,9,2,0,3,3,2,1,0
AcnAL6Uu/,AcnAL6Uu56,56,47,Foul by Maya Yoshida (Southampton).,3,NA,2,Southampton,Everton,maya yoshida,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu57,57,47,Romelu Lukaku (Everton) wins a free kick in the attacking half.,8,NA,1,Everton,Southampton,romelu lukaku,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu58,58,50,"Corner,  Southampton. Conceded by Aaron Lennon.",2,NA,2,Southampton,Everton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu59,59,52,"Corner,  Everton. Conceded by Nathan Redmond.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu60,60,53,Foul by Oriol Romeu (Southampton).,3,NA,2,Southampton,Everton,oriol romeu,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu61,61,53,Tom Davies (Everton) wins a free kick in the attacking half.,8,NA,1,Everton,Southampton,tom davies,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu62,62,57,"Offside, Everton. Ashley Williams tries a through ball, but Romelu Lukaku is caught offside.",9,13,1,Everton,Southampton,romelu lukaku,ashley williams,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu63,63,60,Foul by Ashley Williams (Everton).,3,NA,1,Everton,Southampton,ashley williams,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu64,64,60,Jay Rodriguez (Southampton) wins a free kick on the left wing.,8,NA,2,Southampton,Everton,jay rodriguez,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu65,65,61,"Substitution, Everton. Enner Valencia replaces Aaron Lennon.",7,NA,1,Everton,Southampton,NA,NA,enner valencia,aaron lennon,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu66,66,62,"Corner,  Everton. Conceded by Sam McQueen.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu67,67,63,Attempt missed. Ashley Williams (Everton) header from the centre of the box misses to the right. Assisted by Ross Barkley with a cross following a corner.,1,12,1,Everton,Southampton,ashley williams,ross barkley,NA,NA,9,2,0,3,3,2,3,0
AcnAL6Uu/,AcnAL6Uu68,68,64,Attempt missed. Romelu Lukaku (Everton) right footed shot from the centre of the box misses to the left. Assisted by Ashley Williams.,1,12,1,Everton,Southampton,romelu lukaku,ashley williams,NA,NA,8,2,0,3,1,1,1,0
AcnAL6Uu/,AcnAL6Uu69,69,65,"Offside, Everton. Ross Barkley tries a through ball, but Seamus Coleman is caught offside.",9,13,1,Everton,Southampton,seamus coleman,ross barkley,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu70,70,65,"Corner,  Southampton. Conceded by Ashley Williams.",2,NA,2,Southampton,Everton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu71,71,66,Foul by Nathan Redmond (Southampton).,3,NA,2,Southampton,Everton,nathan redmond,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu72,72,66,Tom Davies (Everton) wins a free kick in the defensive half.,8,NA,1,Everton,Southampton,tom davies,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu73,73,67,"Substitution, Southampton. Sofiane Boufal replaces Dusan Tadic.",7,NA,2,Southampton,Everton,NA,NA,sofiane boufal,dusan tadic,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu74,74,67,"Corner,  Everton. Conceded by Maya Yoshida.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu75,75,69,Attempt saved. Nathan Redmond (Southampton) right footed shot from the right side of the box is saved in the centre of the goal. Assisted by Jay Rodriguez with a through ball.,1,12,2,Southampton,Everton,nathan redmond,jay rodriguez,NA,NA,5,1,0,11,1,4,1,0
AcnAL6Uu/,AcnAL6Uu76,76,69,Attempt missed. Ross Barkley (Everton) left footed shot from outside the box is too high. Assisted by Leighton Baines.,1,12,1,Everton,Southampton,ross barkley,leighton baines,NA,NA,10,2,0,15,2,1,1,0
AcnAL6Uu/,AcnAL6Uu77,77,70,Attempt blocked. Sofiane Boufal (Southampton) left footed shot from outside the box is blocked.,1,NA,2,Southampton,Everton,sofiane boufal,NA,NA,NA,2,3,0,15,2,0,1,0
AcnAL6Uu/,AcnAL6Uu78,78,72,Enner Valencia (Everton) wins a free kick on the left wing.,8,NA,1,Everton,Southampton,enner valencia,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu79,79,72,Foul by Jack Stephens (Southampton).,3,NA,2,Southampton,Everton,jack stephens,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu80,80,73,Attempt saved. Romelu Lukaku (Everton) header from the centre of the box is saved in the centre of the goal. Assisted by Seamus Coleman with a cross.,1,12,1,Everton,Southampton,romelu lukaku,seamus coleman,NA,NA,5,1,0,3,3,2,1,0
AcnAL6Uu/,AcnAL6Uu81,81,73,"Goal!  Everton 1, Southampton 0. Enner Valencia (Everton) right footed shot from very close range to the bottom left corner. Assisted by Romelu Lukaku.",1,12,1,Everton,Southampton,enner valencia,romelu lukaku,NA,NA,3,1,1,13,1,1,1,0
AcnAL6Uu/,AcnAL6Uu82,82,75,Foul by Jay Rodriguez (Southampton).,3,NA,2,Southampton,Everton,jay rodriguez,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu83,83,75,Ramiro Funes Mori (Everton) wins a free kick in the defensive half.,8,NA,1,Everton,Southampton,ramiro funes mori,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu84,84,77,"Corner,  Everton. Conceded by Jose Fonte.",2,NA,1,Everton,Southampton,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu85,85,78,"Substitution, Southampton. Shane Long replaces Jordy Clasie.",7,NA,2,Southampton,Everton,NA,NA,shane long,jordy clasie,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu86,86,78,Enner Valencia (Everton) wins a free kick in the defensive half.,8,NA,1,Everton,Southampton,enner valencia,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu87,87,78,Foul by Oriol Romeu (Southampton).,3,NA,2,Southampton,Everton,oriol romeu,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
AcnAL6Uu/,AcnAL6Uu88,88,79,Attempt missed. Romelu Lukaku (Everton) left footed shot from outside the box is just a bit too high. Assisted by Kevin Mirallas.,1,12,1,Everton,Southampton,romelu lukaku,kevin mirallas,NA,NA,1,2,0,15,2,1,1,0
